,id,title,sub_title,status,poster_path,summary,authors,type,genres,nsfw,total_chapter
494,65a72888f64a55128b49a2a5,Angels of Death,Satsuriku no Tenshi • Angel Slaughter • Massacre Angel • Angels of Death • Angel of Slaughter • Aniołowie zbrodni • Ангел кровопролития • 殺戮の天使 • 殺戮天使,completed,https://usc1.contabostorage.com/scraper/mangas/65a72888f64a55128b49a2a5/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165734Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=5ac5ebdb0e524ea7eb356fecb5ac6f0952ceb1641ec96e4ef91b4dea69b728c7,"Sequel: Angels of Death Episode.013-year old Rachel awakens to find herself trapped in the basement of an abandoned building. Without any memories, or even a clue as to where she could be, she wanders the building, lost and dizzy. In her search, she comes across a man covered in bandages. He introduces himself as Zack and he wields a grim-reaper like sickle. A strange bond is struck between them, strengthened by strange, crazy promises… These two, trapped in this strange building, don't know why fate has placed them there. But they will work together desperately to find a way out…
","['Sanada Makoto', 'Kudan Nazuka']",japan,"['Action', 'Manga', 'Drama', 'Mystery', 'Psychological', 'Horror']",False,0
495,65a7257ef64a55128b499f09,Prison’s Deadly Maze ~The Invincible Assassin’s Conquest of Diablo’s Forest~,囚人戦線～ディアブロの森を攻略せよ～ • Shuujin Sensen ~Diablo no Mori o Kouryaku Seyo~,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a7257ef64a55128b499f09/thumb.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165734Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=80da1725bf32e838c844af0861926692650e0f8598a5d884b73542b9bbb17059,"Jaded by the monotonous and blood-stained days, skilled assassin Hagami receives a strange command: “Infiltrate a game operated by an enemy organization and assassinate the boss.” This game takes place within a virtual space inside a prison, where the primary objective is to eliminate prisoners. However, if one dies in-game, they also die in reality, making it a dangerously brutal death game. Amidst various stages within this game, can Hagami survive and emerge unscathed…? Will he be able to kill the boss of the enemy organization and escape the prison…? Hagami’s epic battle begins now!

","['Satou (さとう)', 'Juumitsuki Tsuitachi']",japan,"['Action', 'Fantasy', 'Manga', 'Drama', 'Adventure']",False,0
496,65a722daf64a55128b499cf4,Game Master CEO Trapped in a VR World,Game Master CEO no Isekai Eijuu • ゲームマスターCEOの異世界永住,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a722daf64a55128b499cf4/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165734Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=12c74826513bd015f2aaa99cb1aac8405f1a26a637ba6b0aacfd944df4579f55,"Everything will be possible in the world of video games in the not-too-distant future, thanks to scientific and technological advancements. One day, a game developer (Game Master) is trapped within the game he created in this world! Despite his high in-game level, knowledge of the main story, and weaknesses of each boss, nothing goes as planned. Random monsters spawn, and random bugs appear in the game. An epic tale that merges the real world with virtual reality, the past and the future, and major roles for allies and enemies, begins.

",[''],japan,"['Action', 'Fantasy', 'Manga', 'Shounen', 'Drama']",False,0
497,65a70336f64a55128b497c93,I Don't Want This Kind of Hero,Ileon Yeong-ung-eun Silh-eo; Ileon Yeongungeun Silheo; Nie chcę takiego bohatera; This Kind of Hero Is the Worst; Не нужно мне такого героя; 이런 영웅은 싫어,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a70336f64a55128b497c93/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165734Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=0e88c1c7ebde4d948b13a14e93bada7f5a88a4dd1e9de329acae6fe513034b93,"Read I Don't Want This Kind of Hero Manga:
A hero who fights countless mythical creatures. A story of SPOON's remarkable efficiency!

",['samchon (삼촌)'],korea,"['Action', 'Shounen', 'Drama', 'Supernatural', 'Comedy', 'Tragedy', 'Sci fi', 'Manhwa']",False,0
498,65a6fe25f64a55128b4979ff,I Became A System,从成为外挂开始,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a6fe25f64a55128b4979ff/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165734Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=0c8c1ddb06ee23c2413e6f7c6fcabbef052478b80040725562d00a0ffee6b294,"Other people usually have system as a cheat, but for Meng Fei Qui's case, he got reincarnated, but he doesn't have a system, why? cause he himself is a system, a cheat!!

",['愛のチカラで恋をするのだ'],china,"['Action', 'Fantasy', 'Harem', 'Adventure', 'Manhua', 'Reincarnation']",False,0
499,65a6fa01f64a55128b497675,Can't Stop Cursing You,誰かを呪わずにいられないこの世界で; Dareka wo Norowazu ni Irarenai Kono Sekai de; This World Needs to be Cursed,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a6fa01f64a55128b497675/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165734Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=4e35c2777a14f3c6b8e25153f9cf1ff2e7bfedc479b6e9cbfa3d17aec09d7c23,"At first, it seemed like an ordinary day at Yami High. But it wasn't.
A ringing cell phone and the splatter of blood marked the beginning of a deadly game.
The rules: Contractor Mikiya has thirty days to curse-kill thirty people or meet a fate worse than death.
On the other side, Curse-Breaker Saeyama must identify the killer without falling prey to one of Mikiya's curse-kills.
Only time will tell who will emerge victorious.
","['Koba Kensuke', 'Uruma Natsuko']",japan,"['Manga', 'School Life', 'Supernatural', 'Psychological', 'Tragedy', 'Horror']",False,0
500,65a6d08cf64a55128b4949ea,Flowers of Worship,The Flower of Veneration; Flower of Worship; 경배의 꽃,completed,https://usc1.contabostorage.com/scraper/mangas/65a6d08cf64a55128b4949ea/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=03beda2384f0423bd6f64e2f17cabf41b72bad41dac0626ffc25c4a55e0c47c5,"Lady of Vengeance and the returned Prince
Cecylia Saryan, liege to the order of Hearthtread and heir to the Dukedom after her father's sudden death, discovers a young boy hidden in his legacy — the Crown Prince Ethan, thought to have drowned 5 years ago. Will Cecylia be able to keep her House intact while helping Ethan reclaim his throne?
","['MAGMA (II)', 'AB']",korea,"['Fantasy', 'Romance', 'Drama', 'Josei', 'Manhwa', 'Historical']",False,0
501,65a6cc42f64a55128b494685,"Sekkaku Cheat Wo Moratte Isekai Ni Teni Shita N Dakara, Suki Na You Ni Ikitemitai",,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a6cc42f64a55128b494685/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=c7f2d5fa623958c5317849f4f5c6e7e7cab5af909d67de6511e6819e8645ccd8,"An official manga adaption by Butcha-U of a Light Novel by Munmun with Character Designs by Mizuryu Kei.
The 30-year-old office worker Satou Tarou accidentally dies and gets transferred into another world by god. After receiving a curing cheat ability, Satou Taro changes his name into Tauro and begins a fresh life
","['Munmun', 'Butcha U']",japan,"['Fantasy', 'Harem', 'Manga', 'Comedy']",False,0
502,65a698f8f64a55128b492d7e,Leveling Up By Hoarding," Wo Kao Caiji Wanwu Shengji, I Upgrade by Collecting Everything, Leveling Up by Hoarding .Talent Reaper .Wǒ Kào Cǎijí Wànwù Shēngjí. 我靠采集万物升级",ongoing,https://usc1.contabostorage.com/scraper/mangas/65a698f8f64a55128b492d7e/thumb.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=07ecf17e2f2dd669f25a59d0ed0d1ee808ca55f5963e61527a34e1ecdc917a91,"Soul aura awakens, fierce beasts roam the earth. Chi Mo transmigrated and awakens the technique of collecting. Collecting High level talent of time, can let time go faster or slower! Collecting great golden sun phoenix bloodline can let the body transform into the sun and scorch the earth! Collecting the talent of swordsmanship, can make one understands the concept of the sword and slice through everything!
","['愛のチカラで恋をするのだ', '愛のチカラで恋をするのだ']",china,"['Action', 'Fantasy', 'Shounen', 'Drama', 'Manhua']",False,0
503,65a68a37f64a55128b492a31,Insanely-Talented Player,Insanely Talented Player,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a68a37f64a55128b492a31/thumb.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=bae0fc9db808830c2e89d0709c00d6bff2e0cdf540658353d1ca9ae2e3fdc68b,"[By the studio that brought you and !]
It has been six years since the game to decide the world’s fate began. The strongest player, Hero King Kang Yoosung, who has never lost his first place as the top ranker, greets a new season. “It was… over for me a fucking long time ago. I’m just doing this for the money.“ [Provocation stat increasing exponentially!] [The Clown Lord expresses satisfaction with contractor’s behavior!] The survival journey of a player with insane talent begins now!
",['Redice Studio'],korea,"['Action', 'Fantasy', 'Adventure', 'Manhwa']",False,0
504,65a6827ef64a55128b491f22,I Became an Evolving Space Monster,진화하는 우주괴물이 되었다,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a6827ef64a55128b491f22/thumb.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=207ccea0c3ce5e97a5d26489a7ed358ecd0fa1045b2e2ed1cdd01a1b1323a2f5,"In the vast expanse of space, inside a cargo compartment made of cold metal, I couldn’t help but acknowledge one thing: I had become an antagonistic extraterrestrial life form in an SF survival game.
","['愛のチカラで恋をするのだ', '愛のチカラで恋をするのだ']",korea,"['Action', 'Adventure', 'Manhwa']",False,0
505,65a67f2ff64a55128b491c6f,Legendary Blacksmith's Vengeance,Blacksmith Jig • Blacksmith Zigg • Blacksmith Zig • The Blacksmith Zig • 대장장이 지그,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a67f2ff64a55128b491c6f/thumb.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=edb542dce58be95c3e4308575689703690a56bdfc54a3d90a4c59843488871cb,"'Berserker Bartz', a legendary solo player of Arpedia Online, had his character hacked and deleted one day.

""Damn it. No way I'm giving up! I don't know who you are, but I'm going to find you and crush you!""

Having lost the character he put his all into, Kang YuHan creates 'Zigg', a blacksmith with the sole mission of finding the hacker!

Can YuHan find the hacker who deleted Bartz?
Follow Zigg's action-packed adventure to become the greatest blacksmith!
",[''],korea,"['Action', 'Fantasy', 'Shounen', 'Drama', 'Manhwa']",False,0
506,65a67a15f64a55128b491825,Stat Up,스탯 업 • ステータスアップ〜落ちこぼれの覚醒〜,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a67a15f64a55128b491825/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=457513f294094314e486bc8904fe5d47c42f5a11e3e05ce824fc6873048d3b7f,"It had been a whopping 300 years. There was no way the best knight wouldn't show up. The ancient characters in the crystal mirror swirled chaotically. ""If we're lucky, maybe an A-class knight will be born."" ""Please..."" ""Confirmed!"" The chief engineer's voice was full of excitement. But no matter how long they waited, there was no follow-up report. Confused, Hakken opened his eyes. The crystal mirror showed the name and rank of the newborn knight in large letters.

Name: Seed
Rank: F
Seed, the flawed product that shattered the kingdom's expectations. He endured all kinds of scorn and neglect, but in the face of death, he awakened his abilities. The stormy growth of Seed, the unique knight with boundless potential. [Level up! Would you like to distribute your stats?]
","['YeongSu (영수)', 'Guyu']",korea,"['Action', 'Fantasy', 'Shounen', 'Drama', 'Manhwa']",False,0
507,65a679d2f64a55128b4917e6,The Unexpectedly Strong Knight in the Elf’s Arena,귀쟁이 투기장의 역배 기사님,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a679d2f64a55128b4917e6/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=7a44cbd1be0c0c7bd25404f0df1355317b9fd2ac6e1990ae2adf0f7ddfadf597,"Elves becomes obsessed with me. They’re not a pretty creature but a crazy creature that’s driving me crazy.
",['びーびーびーといっと!  天神学園浪漫あるばむ'],korea,"['Action', 'Fantasy', 'Adventure', 'Manhwa']",False,0
508,65a67067f64a55128b4910d2,Lord of Mana,마나의 군주,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a67067f64a55128b4910d2/thumb.webp?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=5388977ab62633bb40f83821f32ed724a3e305ed3397fe2f8e64a1ee5647ebc8,"Ian Han, a hunter burdened by a lifetime of neglect due to his inability to wield mana, now stood on the verge of death.
As regret consumed him, he lamented, “If I had known things would end up like this, I would’ve never made such a choice…”
Yet, in that desperate moment, something inexplicable occurred. Confusion gripped him as he questioned, “What is…?”
A sequence of messages started to echo in his mind.
[You have awakened.]
[You have cleared the tutorial.]
[As a reward for clearing the tutorial, you will be given a unique trait.]
[With the completion of the tutorial, you will now be transported to the next training ground,]
[The continent of Panthea.]
","['Lee Han Seong', 'Cocoon Production']",korea,"['Action', 'Fantasy', 'Shounen', 'Drama', 'Martial Arts', 'Manhwa', 'Magic', 'Reincarnation']",False,0
509,65a66bbff64a55128b490d98,Monsters (2022), 요괴 ; 妖怪,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a66bbff64a55128b490d98/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=60e0f1ebba911016c2b18b46ee63fdabed0ac59eb640e78bf62e51686ac74a77,"The Monster's blood in his vein exploded when he woke from death! Monsters that existed only in fairy tales appear in the middle of a city in the 21st century, break down buildings and harm humans. A group of humans with extraordinary abilities against them! The story of Naro, an outcast boy who fights against monsters.
","['Arrangot Higround', 'Odok Jjangdol']",korea,"['Action', 'Fantasy', 'Drama', 'Supernatural', 'Seinen', 'Manhwa']",False,0
510,65a6678cf64a55128b490b3f,No Place for the Fake Princes,가짜를 위한 장소는 없다 / No Place for the Fake Princess ; There Is No Place for Fakes,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a6678cf64a55128b490b3f/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=69ec3a2f337d599630a5128748fcca85b654d49b1cba5f1181441b1b43c0f7c2,"Conspiring with her mother to impersonate the princess, Philomel – a fake princess who caused the war by separating the tower and the empire – is executed when all sins are found. Truly suited to be the villain….. “I mean, it’s not enough to kill the Philomel in the book for her mistakes!” Philomel shouted and threw the book she was reading.
She was just curious about the suspicious book she picked up in the garden, but the Princess Philomel in the book, just die! “Which big guy wrote a novel with the background of the real imperial family?” I want to believe that it is only fiction, but somehow everything that happens after that looks exactly like the book. “As long as this happens… the only goal is survival!” 9-year-old Philomel changes her reputation to survive, finds Ellencia, the emperor’s real daughter, and leaves for a new life.
But… “Come find my daughter right now!” The emperor, who knew he’d hate her, opened his eyes and looked for her. “I’m here. Come back with me to the Imperial Palace.” As well as her fiancé, who had seemed uninterested in her. “What’s wrong with coming to see my daughter?” Even her biological father begins to intrude into her life? Will Philomel be able to reveal the identity of the suspicious book and find her new life? A long romance fantasy. 가짜를 위한 장소는 없다 / No Place for the Fake Princess / There Is No Place for Fakes / Philomel the Fake
","['Oaen', 'Logo']",korea,"['Action', 'Fantasy', 'Romance', 'Drama', 'Manhwa']",False,0
511,65a664aaf64a55128b49085f,Captain! Is This Battlefield Here?," Reporting for Duty, Duchess! Captain! Is This a Battlefield Here? Captain! Where Is the Battlefield? 长官! 本次战场是这里吗? 대위님! 이번 전쟁터는 이곳인가요?",ongoing,https://usc1.contabostorage.com/scraper/mangas/65a664aaf64a55128b49085f/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=a8c8dcd57d9746b983d1f4ed0707124c929c2339b3635b3398dc47d031d5a698,"Elite Special Forces Captain Lee Yoon-ah, who is said to be Korea's nerd. As a soldier to the bone, there was no romance in her life. However, a completely different world unfolds in front of her, who lost her mind after being hit by a shell while dispatched overseas.
Being possessed by a romance fantasy novel written by a friend! She also becomes an extra 'Rosalie' who lives a miserable life. Taking a deep breath and shaking her head for a moment, she considers this a battlefield and decides to change her life. ""This is a class society."" ""Because I've experienced enough to get tired of a hierarchical society called the military."" ""Are you disobeying my orders now?"" Captain who conquers the duke with absolute charisma! However, she unintentionally seizes the romance... ""
Duke, how does it feel to kneel down to the Crown Prince? It's the first time you've kneeled down to anyone other than the Emperor.""
The original male lead, not the female lead, falls to her knees. Captain, who didn't care about love, can you win this battlefield?
",['Limyo'],korea,"['Fantasy', 'Romance', 'Drama', 'Manhwa', 'Historical', 'Isekai']",False,0
512,65a65449f64a55128b48f554,I’m being raised by villains,Raised by villains / 악당들에게 길러지고 / 악당들에게 키워지는 중입니다/ I’m being raised by villains,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a65449f64a55128b48f554/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=aa118ac8118009a4684c630578b8c95e557af6a2bc8d362d65d243b279e3a033,"I thought I was an illegitimate child… but it turns out that I was a complete stranger?!
A year after transmigrating as an extra, I found out that I was on the verge of being kicked out.
I said I’d rather leave the house on my own.
“Actually, this child is my daughter. Right, daughter?”
Did I catch the attention of the psychopathic duke?
‘I heard that the money he gave after playing with someone was enough to buy an island?’
I got along with him as his daughter because I thought I could get his fortune later on. And a few months later, I would leave his house with a thick bank account.
“Stay by my side until I tell you to leave.”
However, my dad, who regarded me as a toy, came looking for me and held me back.
***
After returning home due to dad’s persuasion, the families and my dad fought to adopt me. My uncles and aunts gathered to protect me, and future psychos began to have strange obsessions over me.
“Happy Birthday, Ayrin. You’re the head as of today.”
On top of that, the duke’s position was my birthday present.
Everything is going just as I expected.[Hey, how long are you going to sleep? Grandma told you to take your retainer off!] [Cha Miso, you’re going to die!]
What is that voice?Will I be okay like this?
Raised by villains / 악당들에게 길러지고 / 악당들에게 키워지는 중입니다
","['Ja eunhyang', 'Lee Asong']",korea,"['Fantasy', 'Romance', 'Shoujo', 'Drama', 'Comedy', 'Manhwa']",False,0
513,65a64dbaf64a55128b48ee55,Sensitive boy,センシティブ・ボーイ,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a64dbaf64a55128b48ee55/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=6695b80dea1efe104fc6e48f5e886af22e98a515576eb4839ca2c4bb7b5b2a44,"Kaede, a victim of past sexual abuse, is obsessed with becoming ""normal"" ... A bittersweet story about a boy facing coming-of-age questions about love, sexuality, complexes, and other troubles
",['46'],japan,"['Ecchi', 'Romance', 'Shounen', 'Drama', 'School Life', 'Psychological', 'Slice of Life']",True,0
514,65a64977f64a55128b48ea59,Hell’s Tormentor Kraken, Gokusotsu Kraken ; 獄卒クラーケン,ongoing,https://usc1.contabostorage.com/scraper/mangas/65a64977f64a55128b48ea59/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=1e50bdb3c98dad659a8890d2616bfec202863678c5ba3eea44d9a4fe4e1f633d,"Controlling the Queendom of Sevek’s female prison with the Power of the Kraken! From the author of Akame ga Kill and Mato Seihei no Slave!
","['TORU Kei', 'Takahiro']",japan,"['Action', 'Fantasy', 'Harem', 'Supernatural', 'Seinen', 'Isekai']",False,0
515,65a648d2f64a55128b48e99d,Netorare Manga No Kuzu Otoko Ni Tensei Shita Hazu Ga Heroine Ga Yottekuru Ken,"寝取られ漫画のクズ男に転生したはずがヒロインが寄ってくる件 ; I Was Reincarnated As The Scumbag From a Netorare Manga, But The Heroine is Coming On To Me ; The Story of a Man Who I",ongoing,https://usc1.contabostorage.com/scraper/mangas/65a648d2f64a55128b48e99d/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=384e547c1874fa74c8850ebf3cff7f4938909f61b7d47c8ba611d8010ab0142a,"I suddenly remembered. This world is the world of an erotic manga, and that I was reincarnated as the scumbag who is supposed to steal the heroine in this world. Well, I don't have such a hobby, so I thought the heroine should get along with the protagonist. But why are you paying attention to me, heroine?
","['Myon', 'Sumikawa Haru']",japan,"['Romance', 'Drama', 'Comedy', 'Isekai']",False,0
516,65a63eeff64a55128b48df6e,"The Best Noble In Another World: The Bigger My Harem Gets, The Stronger I Become"," Isekai Saikou no Kizoku, Harem wo Fuyasu Hodo Tsuyoku Naru ; The Best Noble in Another World: The Bigger My Harem Gets, the Stronger I Become ; The S",ongoing,https://usc1.contabostorage.com/scraper/mangas/65a63eeff64a55128b48df6e/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=6dac002bffdab20c0750b723292ccf222136762a9ca2fc1386b5d659360a13d1,"The Best Noble In Another World The Bigger My Harem Gets, The Stronger I Become manga, Isekai Saikou no Kizoku, Harem wo Fuyasu Hodo Tsuyoku Naru , The Strongest Harem of Nobles Yuuto is suddenly reincarnated into the other world in a smartphone game and becomes the third son of a noble family.""Skills"" exist in that world, and Yuuto was reincarnated with ""Noblesse oblige.""When Yuuto, who has become an adult, embraces a woman as a ceremony, ""Noblesse oblige"" is activated.
That is a rare skill, the skill that lets him copy the skills of the woman he embraces!Yuuto embraces women possessing skills one after another, becoming the strongest with the skills he acquires, and building a harem of women who fall in love with him.Furthermore, it was discovered that ""Noblesse oblige"" can awaken skills and evolve skills, and the cheating keeps on coming!All the women and skills I want are mine! The strongest cheat harem begins here!
","['Miki Nazuna', 'KINOSHITA Satoshi']",japan,"['Fantasy', 'Harem']",False,0
517,65a63b99f64a55128b48dc10,The Sky Prison: Avalon,"Tenro no Avalon,Небесная тюрьма Авалон,天牢のアヴァロン",completed,https://usc1.contabostorage.com/scraper/mangas/65a63b99f64a55128b48dc10/thumb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=c10e9464b360c31ce8abea9b266076f6%2F20240729%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240729T165736Z&X-Amz-Expires=86400&X-Amz-SignedHeaders=host&X-Amz-Signature=2e1c320606a3ed87ec2991631c383427cfacb15718df99dc592bfcffc6441201,"The soviet interstellar fleet is heading to a new world for humans to settle. Our protagonist has a goal. He is doing his best to become a part of the ruling class on the yet to be colonized planet while his peers are having fun in the Simulated Reality. But something wrong happens on the way there.
","['Fujisawa Noriyuki', 'Toshikiri Hamamura']",japan,"['Action', 'Fantasy', 'Manga', 'Sci fi', 'Adventure', 'Seinen']",False,0
